Location_ID,Museum_Name,Categories,Keywords,Description,Address,State_Name,Photo_URL,Rank,Rating,Longitude,Latitude,Families,Couples,Solo,Business,Friends
2243698,"Evansville Museum of Arts, History  Science","Science Museums, Observatories  Planetariums, Art Museums, History Museums, Museums","art collection, ohio river, local artists, interactive section, fine art, nice bonus, great shows, taking advantage, beautiful paintings, kids area, nice mix, great family, couple hours, second floor, small city, planetarium, koch, immersive, displays, stroll",Admission to the Evansville Museum is $7 for Adults and $5 for youth 4 17. Children 3 and under and Museum Members are free.,"411 SE Riverside Dr, Evansville, IN 47713 1037",Indiana,https://media-cdn.tripadvisor.com/media/photo-s/06/ce/60/18/evansville-museum-of.jpg,4,4.38,-87.5730801,37.9651168,32,21,9,1,6
104897,Marietta Museum of History,"History Museums, Museums","great locomotive chase, civil war, doll house, great train, military equipment, on display, these folks, great visit, historic building, gift shop, worth a visit, free parking, something for everyone, volunteers, exhibits, gun, role, displayed, wars, information","The Marietta Museum of History is one of Mariettas unique treasures. The museum is located on the second floor of the Historic Kennesaw House, a structure built in 1845. Located just steps off the Marietta Square, the museum is a perfect afternoon activity for visitors to take in along with local lunch and shopping. Hours are 10 am   4 pm Mon Sat. Call for holiday hours. ","1 Depot St NE Ste 200, Marietta, GA 30060 1905",Georgia,https://media-cdn.tripadvisor.com/media/photo-s/28/38/f0/a2/located-in-front-of-the.jpg,6,4.52,-84.5696531,33.227377,18,19,7,0,16
108406,The Museum of Western Art,"Art Museums, Museums","old west, on display, permanent collection, gift shop, docent, cowboy, ceiling, sculptures, mesquite, wagon, galleries, volunteers, stagecoach, library","The Museum of Western Art, formerly the Cowboy Artist of America Museum, is open daily 1000 am to 400 pm except Sunday and Monday. It is a short drive from downtown Kerrville. The grounds are beautiful and a winding drive leads you to the entrance, where larger than life style western bronzes beckon picture takers. There are several galleries inside allow 90 minutes to go through, showcasing artwork by craftsmen and women who devote their artistic career to preserving the legends of the American West. Young children will enjoy the Journey West Childrens Gallery, a hands on interpretive section of the old west. A small museum store sells prints and original art done by local artists along with other western memorabilia. An extensive western research library is on site as well. In addition there are several special art sales and exhibitions throughout the year. The Museum of Western Art is proud to be recipient of the 2015 Certificate of Excellence from Trip Advisor.","1550 Bandera Hwy, Kerrville, TX 78028 9547",Texas,https://media-cdn.tripadvisor.com/media/photo-s/0f/09/c2/2e/the-grounds-on-the-museum.jpg,1,4.65,-99.1365395,30.0258676,23,110,16,6,47
3530436,World of Chocolate Museum and Cafe,"Gift  Specialty Shops, Shopping","our tour guide, chocolate tasting, eiffel tower, tasting room, statue of liberty, great wall of china, gourmet chocolates, big ben, nice tour, located in a strip mall, every hour on the hour, for sale, high quality chocolate, chocolate making, cocoa beans, tasting area, taste testing, minute tour, learning experience, international drive","Welcome to Orlandos sweetest attraction, the World of Chocolate Museum and Caf. Come here and explore the fascinating history of the worlds best loved confection. Feast your eyes on our collection of chocolate sculptures. Theres so much to see and do here    chocolate making workshops, exhibits, the delicious World of Chocolate Caf    and of course, free tastings of many of the worlds gourmet chocolates. Deliciously Different. Delightfully fun. Thats the World of Chocolate Museum and Caf. Come join us!","11701 International Dr, Orlando, FL 32821 7370",Florida,https://media-cdn.tripadvisor.com/media/photo-o/0f/5b/b7/4c/logo.jpg,9,4.37,-81.4648373,28.3938417,156,159,28,4,82
266635,Hillwood Museum  Gardens,"Historic Sites, Art Museums, Gardens, Museums, Nature  Parks, Sights  Landmarks","marjorie merriweather post, russian art, faberge eggs, japanese garden, beautiful gardens, decorative arts, van ness, post cereal fortune, french furniture, pet cemetery, decorative items, garden tour, soviet union, rock creek park, audio tour, suggested donation, rose garden, business woman, full bloom, spend an afternoon","Hillwood, the grand estate of Post Cereal heiress Marjorie Merriweather Post, sits on 25 acres overlooking Rock Creek Park in northwest Washington DC. Along with a world renowned collection of Russian and French decorative arts, Hillwood also features extensive gardens and special exhibitions.","4155 Linnean Ave NW, Washington DC, DC 20008 3806",District of Columbia,https://media-cdn.tripadvisor.com/media/photo-s/12/32/e2/9c/immerse-yourself-in-the.jpg,19,4.76,-77.052457,38.94349,118,213,46,34,223
109172,Pima Air  Space Museum,"Specialty Museums, Museums","air force, boneyard tour, aviation history, bus tour, military aircraft, sr blackbird, air base, flight grill, ww ii, davis monthan afb, on display, outdoor displays, amazing collection, lots of history, walk around, answer questions, several hours, great place to visit, hangers, plane","Be amazed at one of the worlds largest aircraft collections including 2 hangars of World War II planes, supersonic spyplanes, the worlds smallest bi plane, plus many other unique private, military and commercial air  spacecraft documenting the evolution of flight. Friendly docents augment your visit. Only Pima Air  Space offers the bus tour of the BoneyardAMARG M F only, no holidays plus offers its own tram tour of the museums 80 acres of one of a kind planes daily additional fees. You can actually touch aviation history including Freedom One that flew the American 444 days in Iran hostages home, presidential crafts, planes that launched astronauts, delivered life saving foodfuel, etc. and others with wingspans the length of a football field... Ogle helicopters, MiGs, an Oscar, a rare German buzz bomb, a moon rock and much more. 300 aircraft, 80 acres, 5 indoor air cooled hangars. Just plane awesome!","6000 E Valencia Rd, Davis Monthan Air Force Base, Tucson, AZ 85756 9403",Arizona,https://media-cdn.tripadvisor.com/media/photo-s/0d/cc/74/e4/photo3jpg.jpg,3,4.73,-110.8681253,32.1614426,641,838,207,95,468
104939,Cable Car Museum,"Specialty Museums, Museums","inner workings, learn how, gift shop, free admission, worth a stop, well worth a visit, quick visit, on display, great history, interesting place, cars, machinery, powerhouse, earthquake, pulley, mechanism, motor, engineering, technology, sf","A museum to San Franciscos beloved cable cars, with a subterranean walkway that lets you see the moving cable.","1201 Mason St, San Francisco, CA 94108 1071",California,https://media-cdn.tripadvisor.com/media/photo-s/06/4d/e3/fe/cable-car-museum.jpg,18,4.5,-122.4117153,37.7947812,489,755,135,56,215
107810,City Museum,"Specialty Museums, Museums","story slide, knee pads, ferris wheel, all ages, ball pit, school bus, jungle gym, wear tennis shoes, shoe factory, giant playground, recycled materials, skate park, crazy fun, kids and adults, nooks and crannies, an aquarium, pay the extra, fun house, unique place, keep track","Dont take the name so literally. Were about fun. Not your white walls, walk around, and be quiet museum. If you want to climb around, get active with your kids or are a big kid at heart, were the place. If you get freaked out easily, you might not want to come. Were four floors filled with miles of tunnels, a full cave system, over 30 slides, a circus, an arts area, a large outdoor climbing space, Architectural Museum, a Cabin that serves adult beverages, a Museum of Mayhem, Mirth and Mystery, and a ton more. Also, theres the roof with a Ferris Wheel and a bus hanging off its edge.","701 N 15th St, Saint Louis, MO 63103 1925",Missouri,https://media-cdn.tripadvisor.com/media/photo-s/13/d1/f3/5a/view-from-the-parking.jpg,4,4.69,-90.2004238,38.6335758,"2,338",410,55,104,373
1465372,Fountainhead Antique Auto Museum,"Specialty Museums, Museums","period clothing, vintage cars, amazing collection, beautiful cars, on display, pristine condition, wedgewood resort, mint condition, car enthusiast, mannequins dressed, vintage clothes, private collection, one of a kind, audio tour, great place to visit, several hours, entrance fee, well worth the visit, rainy day, take photos","This unexpected gem at Wedgewood Resort features a remarkable collection of antique cars and historic fashions, plus entertaining displays on Alaska motoring history. With over 100 vintage outfits exhibited alongside automotive works of art, visitors are treated to a visually stunning trip back to a time when cars and fashion dominated the luxury goods market. The museums automobile collection features over 85 American made vehicles, including beautifully restored horseless carriages, nickel touring cars, rakish speedster, elegant classics, and early racecars. From rare marquees like Compound and Argonne to well known names like Packard and Stutz, visitors will be amazed at the beauty, innovation, and history of these rolling masterpieces. All but a few of the automobiles are driven each summer, making this a true living museum.Home to more than 600 textiles from the 18th to the Mid 20th Century, the museum presents one of the largest historic fashion collections on permanent display in the Western United States. The exhibits include enchanting examples of mens and womens fashions, from silk bustle dresses and motoring dusters to shimmering flapper shifts and dapper tuxedos. Antique accessories including historic hats, shoes, jewelry, and more complete the scores of vintage elegance. Historic photos and videos located throughout the galleries vividly illustrate the extreme circumstances faced by Alaskas pioneering motorists. Although dreadful road conditions and severe climate were unkind to their vehicles, some of these early cars survived and several are exhibited in the Alaska Gallery. These include the Territorys very first automobile, built in 1905 by a man who had never seen a car before! At the Sourdough Roadhouse, children and adults can don period clothing and climb aboard a 1911 automobile for photographs along the Old Valdez Trail.","212 Wedgewood Dr, Wedgewood Resort, Fairbanks, AK 99701 1728",Alaska,https://media-cdn.tripadvisor.com/media/photo-s/16/a0/07/c8/classic-american-cars.jpg,1,4.93,-147.718472,64.860756,97,248,33,16,100
144284,American Visionary Art Museum,"Specialty Museums, Museums","gift shop, self taught, mental illness, thought provoking, pink poodle, second building, three buildings, federal hill, unique experience, sculpture garden, on display, worth the trip, visiting baltimore, exhibits, bras, sideshow, biographies, toothpick, mediums, holocaust","Be prepared for the unusual and imaginative at this museum housing works by non mainstream artists, including the whirligig, a 55 foot wind powered sculpture, a 10 foot model of the Lusitania made entirely out of match sticks and a mobile that spans three floors.","800 Key Hwy, Baltimore, MD 21230 3940",Maryland,https://media-cdn.tripadvisor.com/media/photo-s/15/60/a3/79/american-visionary-art.jpg,6,4.58,-76.606835,39.279813,248,284,66,37,231
256594,Coastal Discovery Museum,"Specialty Museums, Museums","butterfly house, honey horn, camellia garden, marsh tacky horses, low country, gullah tour, carnivorous plants, meet and greet, childrens room, natural history, self guided walking tour, nice gift shop, sea turtles, on display, civil war, hilton head island, local artists, live oaks, fiddler crabs, rainy day","If the beach gets boring, families head to this interactive museum to learn about the history and wildlife of sea islands.","70 Honey Horn Drive, North End, Hilton Head, SC 29926",South Carolina,https://media-cdn.tripadvisor.com/media/photo-s/18/4d/7b/3c/20190514-154342-largejpg.jpg,5,4.51,-80.7440225,32.2114807,291,234,16,6,94
282177,Mid America Science Museum,"Specialty Museums, Science Museums, Other Outdoor Activities, Educational sites, Childrens Museums, Museums, Sights  Landmarks, Outdoor Activities","tesla coil, hands on activities, all ages, interactive exhibits, water exhibit, great hands, field trip, great for kids, spend hours, children and adults, nature trail, learning experience, rainy day, whole family, any age, rope bridge, during spring break, three hours, admission price, super fun","The mission of Mid America Science Museum is to stimulate interest in science, to promote public understanding of the sciences, and to encourage life long science education through interactive exhibits and programs. The Museum also serves as a premier tourism attraction in Arkansas. The purpose of Mid America Science Museum is to explain scientific knowledge and concepts to the public through interactive exhibits, activities, workshops, and educational programs. The Museum seeks to stimulate a lifelong interest in science, spark curiosity, reshape attitudes and stir the imagination. Our goal is informal science education that encourages learning in ways not ordinarily found in the workplace, classroom, or home. To achieve this purpose, the Museum will maintain the highest standards in providing quality exhibits, programs, and services for students, citizens, and visitors to Arkansas.","500 Mid America Blvd, Hot Springs, AR 71913 8412",Arkansas,https://media-cdn.tripadvisor.com/media/photo-s/17/d2/60/67/a-deinonychus-on-the.jpg,1,4.52,-93.1162513,34.5146944,210,38,3,4,16
1861350,Chihuly Collection,"Art Museums, Museums","blown glass, hot shop, glass art, beautiful glass, glass blowing, morean arts center, small exhibit, beautiful pieces, each piece, less than an hour, glass studio, gift shop, amazing art, beach drive, few blocks, guided tour, well worth the visit, take your time, for sale, works of art","The Chihuly Collection presented by the Morean Arts Center is a stunning, permanent collection of world renowned artist Dale Chihulys unique artwork in a magnificent 10,000 square foot gallery.","400 Beach Dr NE, St. Petersburg, FL 33701 3072",Florida,https://media-cdn.tripadvisor.com/media/photo-s/17/74/45/96/part-of-the-elaborate.jpg,3,4.41,-82.6318653,27.7770144,199,478,69,27,290
535448,Buffalo Soldiers National Museum,"Military Museums, Specialty Museums, Museums","american history, harriet tubman, great history, african americans, underground railroad, revolutionary war, these men, interesting video, self guided, personal tour, take pictures, houston area, reenactment, military, artifacts, contribution, role, army, sacrifice, information","The Buffalo Soldiers National Museum a proud member of the Houston Museum District is the only Museum dedicated primarily to preserving the legacy and honor of the African American soldier, in the United States of America.","3816 Caroline St, Houston, TX 77004 3912",Texas,https://media-cdn.tripadvisor.com/media/photo-s/0a/7e/d7/43/buffalo-soldiers-national.jpg,53,4.34,-95.3781295,29.7359739,13,23,12,1,14
102782,Balboa Park,"Playgrounds, Gardens, Nature  Parks, Fun  Games","rose garden, japanese garden, botanical gardens, great museums, prado restaurant, international houses, the natural history museum, spanish village, air and space museum, organ pavilion, fleet science center, beautiful architecture, reuben, street performers, walk around, day pass, art, zoo, culture, aerospace","One of the most popular urban parks in the United States, this bucolic paradise is packed with an array of attractions, including the world famous San Diego Zoo.","1549 El Prado, San Diego, CA 92101 1660",California,https://media-cdn.tripadvisor.com/media/photo-s/0d/4a/2d/e5/lily-pond-in-balboa-park.jpg,3,4.71,-117.1495479,32.7311048,"1,637","1,970",422,259,882
127087,Arizona Museum of Natural History,"Specialty Museums, Museums","panning for gold, flash flood, pan for gold, hands on activities, all ages, dinosaur bones, dinosaur mountain, animated dinosaurs, old jail, lost dutchman, three story, jail cell, dinosaur hall, educational experience, native american culture, two hours, gift shop, downtown mesa, kids love, different areas","The Arizona Museum of Natural History is the premier natural history museum in Arizona. It is dedicated to inspire wonder, respect, and understanding for the natural and cultural history of the Southwest.","53 N Macdonald, Mesa, AZ 85201 7325",Arizona,https://media-cdn.tripadvisor.com/media/photo-s/0b/24/d9/60/20160507-150406-hdr-largejpg.jpg,6,4.47,-111.8336751,33.4166855,98,36,5,3,25
116492,The National Museum of Nuclear Science  History,"Science Museums, Specialty Museums, Museums","manhattan project, fat man, atomic age, outdoor exhibits, atomic energy, los alamos, static displays, mock ups, conning tower, periodic table, cold war era, air force base, on display, great displays, gift shop, hands on activities, interesting place, two hours, all ages, kids and adults","The National Museum of Nuclear Science  History is the New Mexicos only congressionally chartered museum in its field and a Smithsonian affiliate. Visitors can explore how nuclear science continues to influence our world. The museum strives to present, through permanent and changing exhibits and displays, the diverse applications of nuclear energy in the past, present and future along with the stories of the fields pioneers. Originally known as the National Atomic Museum, it was established in 1969 as an intriguing place to learn the story of the Atomic Age, from early research of nuclear development through todays peaceful uses of nuclear technology.","601 Eubank Blvd SE, Albuquerque, NM 87123 3378",New Mexico,https://media-cdn.tripadvisor.com/media/photo-s/09/dc/46/40/national-museum-of-nuclear.jpg,6,4.51,-106.5338207,35.0660677,178,201,54,20,78
258709,Ocean City Life Saving Station Museum,"Specialty Museums, Museums","lifesaving station, coast guard, scavenger hunt, great history, early days, laughing sal, history lesson, small aquarium, shark teeth, aquarium room, gift shop is, aaa card, local history, life savers, interesting facts, free admission, self guided, learn something, rainy day, sea life","A museum dedicated to collecting and preserving the history of life saving on the Eastern Shore of Maryland, Delaware and Virginia.","Ocean City Boardwalk, Ocean City, MD 21843",Maryland,https://media-cdn.tripadvisor.com/media/photo-s/0c/c3/a9/6d/snow-covered-ocean-city.jpg,6,4.6,-75.0800745,38.3403425,118,55,11,1,28
104606,Rhode Island School of Design Museum of Art,"Art Museums, Museums","todd oldham, pendleton house, grand gallery, diverse collection, van gogh, old masters, several buildings, european paintings, little bit of everything, period furniture, on display, amazing collection, special exhibits, free admission, rhode island school of design, gift shop, a true gem, few hours, rainy day, couple of hours","This innovative and internationally renowned museum showcases more than 80,000 works of art from Paul Reveres silver and caricatures of 18th century Europe, to French Impressionists and the avant garde works of recent alumni. A 12th century Japanese Buddha has its own room with benches for meditating.","224 Benefit St, Providence, RI 02903 2711",Rhode Island,https://media-cdn.tripadvisor.com/media/photo-s/0f/a7/03/c5/rhode-island-school-of.jpg,1,4.66,-71.4077447,41.8267054,112,167,54,26,106
103687,National Infantry Museum and Soldier Center,"History Museums, Military Museums, Museums","imax theater, fort benning, national infantry museum, men and women, basic training, an american, graduation ceremony, fife and drum, united states, snack bar, medal of honor, suggested donation, several hours, my son, gift shop, wars, army, soldiers, vietnam, displays","The National Infantry Museum emphasizes the values that define the Infantryman, as well as the nation he protects Loyalty, Duty, Respect, Selfless Service, Honor, Integrity, and Personal Courage. It preserves and displays one of the greatest collections of military artifacts in the world, but it is a museum of people, not things. As a visitor, you will meet the Infantryman face to face and join him on his journey. You will come to understand why an Infantryman does what he does, why he puts himself in harms way in defense of an idea and you will leave transformed, just as the Infantry transforms the man into the Soldier. The 190,000 square foot museum opened in June 2009 on a 200 acre tract of hardwoods and pines just outside the gates of the Fort Benning Maneuver Center of Excellence.","1775 Legacy Way, Columbus, GA 31903 3674",Georgia,https://media-cdn.tripadvisor.com/media/photo-s/13/98/a2/51/national-infantry-museum.jpg,1,4.91,-84.9553187,32.3886366,708,196,82,45,150
108871,Williams College Museum of Art,"Art Museums, Museums","williams college, andy warhol, small gem, permanent collection, free admission, trojan war, nice collection, gift shop, grant wood, special exhibits, well worth a visit, mass moca, declaration of independence, spring street, quiet space, diego rivera, interesting exhibits, wonderful gem, avant garde, current exhibition","WCMA sparks new ways of thinking about art and the visual world through its innovative exhibitions, programs, publications and projects. At the heart of the Williams College campus the museum draws on the collaborative and multidisciplinary ethos of the surrounding college to enliven the more than 14,000 works in its growing collection. The museum and its collection is a catalyst for student learning and community engagement. Situated in the rich cultural landscape of the Berkshires, WCMA is free and open to all.","15 Lawrence Hall Dr Ste 2, Williamstown, MA 01267 3248",Massachusetts,https://media-cdn.tripadvisor.com/media/photo-s/05/37/1e/ea/williams-college-museum.jpg,2,4.58,-73.2026915,42.7111863,19,72,13,3,24
2283849,Illinois State Museum,"Specialty Museums, Museums","natural history, the lower level, climate change, bottom floor, all ages, kids area, great place to take the kids, childrens play, main floor, gift shop, great exhibits, permanent exhibits, capitol complex, second floor, two floors, spent several hours, free admission, spend an afternoon, no charge, on display","The Illinois State Museum focuses on the art, natural history, history and anthropology of the State of Illinois. Admission is $5 for adults ages 19 64. Children under 19, seniors over 64, veterans, and active duty military personnel are free.","502 S Spring St, Springfield, IL 62706",Illinois,https://media-cdn.tripadvisor.com/media/photo-s/17/8f/ba/a9/illinois-state-museum.jpg,7,4.41,-89.6554666,39.7966545,112,41,15,6,20
108243,U.S. Space and Rocket Center,"Science Museums, Museums","imax movie, g force, bus tour, davidson center, all ages, moon rock, climbing wall, aviation challenge, rocket center, redstone arsenal, interactive exhibits, gift shop, on display, werner von braun, full size, great exhibits, kids and adults, saturn, nasa, rides","Home to Space Camp, Aviation Challenge and NASAs Official Visitor Information Center for Marshall Space Flight Center The U.S. Space  Rocket Center is recognized as one of the most comprehensive U.S. manned space flight hardware museums in the world.","1 Tranquility Base, Huntsville, AL 35805 3371",Alabama,https://media-cdn.tripadvisor.com/media/photo-s/07/64/b3/06/us-space-and-rocket-center.jpg,2,4.42,-86.6503477,34.7121569,716,299,97,92,169
108790,Pratt Museum,"Specialty Museums, Museums","oil spill, exxon valdez, homestead cabin, local history, fishing industry, oral histories, gift shop, nice small town, early settlers, interactive displays, kachemak bay, lots of interesting things, rainy day, wonderful exhibits, doll house, homer area, spent several hours, marine life, enjoyed our visit, well worth the visit","Learn about the areas wildlife and marine life at this art, cultural and natural history museum, where an added touch is the special camera setup allowing you to zoom in to view wildlife in the distance. Get an ecology lesson on a forest trail and identify wildflowers in the outdoor garden.","3779 Bartlett St, Homer, AK 99603 7579",Alaska,https://media-cdn.tripadvisor.com/media/photo-s/0c/6e/7b/11/the-homestead.jpg,3,4.6,-151.5496343,59.6449979,46,117,21,3,43
645392,Oklahoma City Museum of Art,"Art Museums, Museums","chihuly glass, permanent collection, blown glass, traveling exhibits, faberge eggs, third floor, dale chihuly, amazing glass, on thursday nights, rotating exhibits, sunday brunch, special exhibits, great restaurant, nice collection, downtown okc, on display, great exhibits, movie theater, gift shop, entrance fee","The Oklahoma City Museum of Art is an accredited fine arts museum located in downtown Oklahoma City, with annual visitation from all 50 states and over 40 countries. The Museums permanent collection includes the worlds largest collection of glass by noted artist Dale Chihuly.","415 Couch Dr, Oklahoma City, OK 73102 2214",Oklahoma,https://media-cdn.tripadvisor.com/media/photo-s/0a/28/12/ff/oklahoma-city-museum.jpg,6,4.54,-97.5204289,35.4696942,93,121,45,24,100
240266,The Strong National Museum of Play,"Childrens Museums, Museums","sesame street, butterfly garden, video games, all ages, toy hall of fame, mini wegmans, grocery store, pizza hut, taco bell, food court, berenstain bears, great place for kids, pinball machines, fairy tale, train ride, kids and adults, young at heart, hands on activities, second floor, grown ups","The Strong is a highly interactive, collections based museum devoted to the history and exploration of play. It is one of the largest history museums in the United States and one of the leading museums serving families. The Strong houses the worlds largest and most comprehensive collection of historical materials related to play and is home to the International Center for the History of Electronic Games, the National Toy Hall of Fame, the World Video Game Hall of Fame, the Brian Sutton Smith Library and Archives of Play, the Woodbury School, and the American Journal of Play. Together, these enable a multifaceted array of research, exhibition, and other interpretive and educational activities that serve a diverse audience of adults, families, children, students, teachers, scholars, collectors, and others around the globe.","1 Manhattan Square Dr, Rochester, NY 14607 3941",New York,https://media-cdn.tripadvisor.com/media/photo-s/0a/47/ea/8b/the-strong-national-museum.jpg,1,4.76,-77.600709,43.152744,798,95,23,17,76
17553630,Museum of the City of New York,"History Museums, Specialty Museums, Museums","gilded age, city history, minute video, jacob riis, new york, roz chast, multimedia presentation, doll house, exhibits include, central park, rotating exhibits, hip hop, upper east side, conservatory garden, great exhibits, current exhibit, fifth ave, special exhibits, permanent collection, entry fee","The Museum of the City of New York celebrates and interprets the city, educating the public about its distinctive character, especially its heritage of diversity, opportunity, and perpetual transformation. Founded in 1923 as a private, nonprofit corporation, the Museum connects the past, present, and future of New York City. It serves the people of New York and visitors from around the world through exhibitions, school and public programs, publications, and collections. Currently Under Construction New York at its Core a landmark three gallery exhibition covering NYCs 400 year history. Coming this November!","1220 5th Ave, at 103rd Street, New York City, NY 10029 5221",New York,https://media-cdn.tripadvisor.com/media/photo-s/1a/80/3a/f7/caption.jpg,114,3.98,-73.952522,40.7923624,65,156,71,6,79
293563,Akta Lakota Museum,"History Museums, Museums","indian school, missouri river, gift shop, wonderful exhibits, pow wow, school children, lakota sioux, south dakota, learned a great deal, cultural center, native american culture, st joseph, eye opening, indian wars, great information, historical information, off the highway, school bus, for sale, well worth the trip","Visit the Akta Lakota Museum to experience a living lesson on the Native American way of life, past and present. Each year we receive thousands of visitors from all over the globe that want to deepen their appreciation of Lakota culture. As an outreach program of St. Josephs Indian School we pride ourselves on not just providing that experience but creating an atmosphere conducive to learning and healing into the hearts of our students as well as our visitors. What makes our museum such a wonderful experience is our focus. We have an outstanding collection of cultural, historical and artistic works that relate specifically to the Northern Plains Indian Tribes, the ancestry of the students served at St. Josephs. Our historical collection honors the past while our contemporary collection represents the creative spirit of todays world. We work closely with Indian artist and artisans to present contemporary artwork that builds on cultural traditions while expressing itself in new ways. What you take away from your visit is the understanding that Lakota culture is not just a thing of the past. Its alive and thriving today.","St. Josephs Indian School, Exit 263 off I 90, Chamberlain, SD 57325",South Dakota,https://media-cdn.tripadvisor.com/media/photo-s/06/6b/93/d2/akta-lakota-museum.jpg,1,4.88,-99.3306556,43.810828,40,59,12,2,15
136119,Noguchi Museum,"Specialty Museums, Museums","his life, gift shop, socrates sculpture, outdoor garden, second floor, stone, studio, zen, design, space, works, metal, trek, master, ceramics",Thirteen galleries and an outdoor sculpture garden are the settings for the wide collection of art work by Japanese American sculptor Isamu Noguchi 1904 1988.,"9   01 33rd Rd, Long Island City, NY 11106",New York,https://media-cdn.tripadvisor.com/media/photo-s/14/84/dd/66/interieur.jpg,3,4.72,-73.9384006,40.7667676,10,26,11,2,19
496244,Silent Wings Museum,"Specialty Museums, Museums","world war ii, wings, military history, airport terminal, these men, mock ups, army air, unique history, waco glider, audio tour, greatest generation, static displays, bored quickly, training center, short film, great artifacts, well worth the visit, few hours, troops, pilot",This museum tells the story of gliders that were used during World War II. ,"6202 N Interstate 27, Lubbock, TX 79403 7523",Texas,https://media-cdn.tripadvisor.com/media/photo-s/12/10/69/6c/glider.jpg,4,4.77,-101.8369763,33.6534713,29,34,23,9,17
102641,Seattle Art Museum,"Art Museums, Museums","permanent collection, porcelain room, northwest coast, special exhibits, traveling exhibits, native american, nice collection, free admission, on display, volunteer park, great exhibits, couple of hours, gift shop, few hours, rainy day, picasso, louvre, disguise, graphic, galleries","SAM has been the center for world class visual arts in the Pacific Northwest since 1933. Visit SAM to see a museum carved into the city, as much a part of Seattles landscape and personality as the coffee, rain, mountains, Pike Place Market, and the Space Needle.","1300 1st Ave, Between Union  University Street, Seattle, WA 98101 2003",Washington,https://media-cdn.tripadvisor.com/media/photo-s/0e/aa/eb/bb/photo-ben-benschneider.jpg,27,4.26,-122.331905,47.6095072,144,282,120,29,126
275431,New Mexico Museum of Space History,"Specialty Museums, Museums","imax theater, space shuttle, space travel, space suits, space stuff, space hall of fame, four floors, story building, fourth floor, early space, moon rock, flight simulator, outdoor exhibits, astronaut memorial, shuttle landing, the white sands, space related, great information, missile range, great exhibits","This museum complex includes the space museum, Planetarium, IMAX dome theater, Hubbard Space Science Education Facility, and the International Space Hall of Fame. ","NM Highway 2001, Alamogordo, NM 88311 5430",New Mexico,https://media-cdn.tripadvisor.com/media/photo-s/18/a5/f7/d7/the-new-mexico-museum.jpg,3,4.19,-105.9230377,32.9184858,124,102,20,3,24
103582,John F Kennedy Hyannis Museum,"Specialty Museums, Museums","presidential library, his life, lots of pictures, cape cod, their lives, family tree, baseball hall of fame, great photos, brought back memories, bronze statue, short video, his brother, history buff, scavenger hunt, family pictures, photos and videos, worth a visit, admission price, moving experience, located right","The John F. Kennedy Hyannis Museum Foundation preserves and promotes the legacy of President Kennedy, his family, and their deep connection to Cape Cod.","397 Main St, Hyannis, MA 02601 3914",Massachusetts,https://media-cdn.tripadvisor.com/media/photo-s/0d/e1/c6/ac/john-f-kennedy-hyannis.jpg,2,3.99,-70.283868,41.6517,127,221,29,6,74
3038683,History Colorado Center,"History Museums, Museums","ski jump, interactive exhibits, japanese internment, dust bowl, family photos, all ages, during wwii, dust storm, eastern plains, chicken coop, internment camp, great place to learn, school groups, entire museum, great for kids, fun museum, hands on activities, kids and adults, field trip, visited this museum","Established in 1879, the Colorado Historical Society   now known as History Colorado   offers the public access to cultural and heritage resources of Colorado, including statewide museums and special programs for individuals and families, collection stewardship of Colorados historic treasures, educational resources for schools, students and teachers, services related to preservation, archaeology and history, and a research library. It is headquartered in the History Colorado Center in Denvers Golden Triangle Museum District.","1200 Broadway, Denver, CO",Colorado,https://media-cdn.tripadvisor.com/media/photo-s/0a/2e/db/1c/the-center-and-the-rendezvous.jpg,29,4.07,-104.9867312,39.7358466,99,112,35,21,52
107880,Smithsonian Institution Building,"Specialty Museums, Museums","natural history, american history, air and space museum, hope diamond, beautiful building, gift shop, national mall, on display, castle, museums, exhibits, information, science, interests, art, cafeteria","The worlds largest museum and research complex is actually comprised of 19 museums and the National Zoo, with subjects that vary from African Art to the postal service, sculpture to space exploration.","1000 Jefferson Dr SW, Washington DC, DC 20560 0008",District of Columbia,https://media-cdn.tripadvisor.com/media/photo-s/19/c2/87/74/edificio-do-smithsonian.jpg,31,4.6,-77.0259394,38.8887583,891,668,160,127,289
105590,National Museum of Women in the Arts,"Specialty Museums, Museums","women artists, frida kahlo, masonic temple, permanent collection, picturing mary, virgin mary, beautiful building, self portrait, special exhibits, gift shop, sarah bernhardt, berthe morisot, wonderful exhibition, georgia okeefe, beautiful works, grand hall, small collection, colonial times, tells a story, fourth floor","Founded in 1981 and opened in 1987, the National Museum of Women in the Arts is the only museum solely dedicated to celebrating the achievements of women in the visual, performing and literary arts. The museums collection features 4,500 works from the 16th century to the present created by more than 1,000 artists, including Mary Cassatt, Frida Kahlo, Alma Thomas, Lee Krasner, Louise Bourgeois, Chakaia Booker and Nan Goldin, along with special collections of 18th century silver tableware and botanical prints. NMWA is located at 1250 New York Avenue, NW, Washington, D.C., In a landmark building near the White House.","1250 New York Ave NW, Washington DC, DC 20005 3970",District of Columbia,https://media-cdn.tripadvisor.com/media/photo-s/17/50/23/6f/patricia-piccinini-the.jpg,59,4.45,-77.0291441,38.9001095,18,44,30,11,40
